JAN,商品番号,SYS,分類コード,メーカー,商品名,商品説明,定価,定価（税込）,ブランドコード,仕入先コード,仕切
8020838372348,Y6KX00W1.3,26078855,3002,KYT ケイワイティ,KX-1 RACE GP PLAIN GRL GREY ／E06-FIM［プレーン GRL グレーグロス］ヘルメット,【カラー】<br />プレーン GRL グレーグロス<br /><br />【材質】<br />ポリカーボネイト<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,100000,110000,2184,B23,65000
8020838372379,Y6KX00W1.6,26078856,3002,KYT ケイワイティ,KX-1 RACE GP PLAIN GRL GREY ／E06-FIM［プレーン GRL グレーグロス］ヘルメット,【カラー】<br />プレーン GRL グレーグロス<br /><br />【材質】<br />ポリカーボネイト<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,100000,110000,2184,B23,65000
8020838372386,Y6KX00W1.7,26078857,3002,KYT ケイワイティ,KX-1 RACE GP PLAIN GRL GREY ／E06-FIM［プレーン GRL グレーグロス］ヘルメット,【カラー】<br />プレーン GRL グレーグロス<br /><br />【材質】<br />ポリカーボネイト<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,100000,110000,2184,B23,65000
8020838320851,YANF0VA0,26087621,3018,KYT ケイワイティ,NZ RACE／NF／NX VISOR,■ヘルメットシールド<br />,9000,9900,2184,B23,5850
8020838319831,YANFP000,26087622,3196,KYT ケイワイティ,NZ RACE／R2／NF／NJ／NX PINLOCK MAX VISION 70,,4000,4400,2184,B23,2600
8020838371136,YAKX0VA0,26087623,3018,KYT ケイワイティ,KX-1 RACE GP VISOR,■ヘルメットシールド<br />,17000,18700,2184,B23,11050
8020838364084,YAKXP000,26087624,3196,KYT ケイワイティ,RACE GP PINLOCK MAX VISION 120,,5500,6050,2184,B23,3575
8020838329038,YSSK0003.3,26124789,3006,KYT ケイワイティ,SKYHAWK [スカイホーク] DIGGER MATT YLW／ORANGE［ディガー マットイエロー／オレンジ］ヘルメット,【カラー】<br />MATT YELLOW／ORANGE<br /><br />【材質】<br />シェル：トリカーボコファイバー<br /><br />【規格】<br />ECE 22-06<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838329045,YSSK0003.4,26124790,3006,KYT ケイワイティ,SKYHAWK [スカイホーク] DIGGER MATT YLW／ORANGE［ディガー マットイエロー／オレンジ］ヘルメット,【カラー】<br />MATT YELLOW／ORANGE<br /><br />【材質】<br />シェル：トリカーボコファイバー<br /><br />【規格】<br />ECE 22-06<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838329052,YSSK0003.5,26124791,3006,KYT ケイワイティ,SKYHAWK [スカイホーク] DIGGER MATT YLW／ORANGE［ディガー マットイエロー／オレンジ］ヘルメット,【カラー】<br />MATT YELLOW／ORANGE<br /><br />【材質】<br />シェル：トリカーボコファイバー<br /><br />【規格】<br />ECE 22-06<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838329069,YSSK0003.6,26124792,3006,KYT ケイワイティ,SKYHAWK [スカイホーク] DIGGER MATT YLW／ORANGE［ディガー マットイエロー／オレンジ］ヘルメット,【カラー】<br />MATT YELLOW／ORANGE<br /><br />【材質】<br />シェル：トリカーボコファイバー<br /><br />【規格】<br />ECE 22-06<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06<br />・Commercial Name：KYT SKYHAWK<br />・Description：Protective offroad helmet<br />・Materials shell：tricarboco fiber-carbon-aramidic<br />・Polystyrene：polystyrene in two different sized (M and L)<br />・Peak：removable and adjustable peak without any tool<br />・Retention System：d-ring strap nylon 24 mm<br />・Approx. Weight：1100 ± 50<br />・Nr. shell：2<br />・Nr. polystyrene：2<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,50000,55000,2184,B23,32500
8020838342938,YASK0F08,26124793,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,6000,6600,2184,B23,3900
8020838351459,YASK0F12,26124794,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,6000,6600,2184,B23,3900
8020838351466,YASK0F13,26124795,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,6000,6600,2184,B23,3900
8020838351473,YASK0F14,26124796,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,6000,6600,2184,B23,3900
8020838358038,YASK0F15,26124797,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,6000,6600,2184,B23,3900
8020838336173,YASK0FW3,26124798,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,4500,4950,2184,B23,2925
8020838336180,YASK0FX6,26124799,3199,KYT ケイワイティ,SKYHAWK [スカイホーク] 補修用バイザーピーク,SKYHAWK用バイザーピーク<br /><br />【材質】<br />プラスチック<br /><br />【サイズ】<br />ワンサイズ<br />,4500,4950,2184,B23,2925
8020838377831,Y6KX0004.3,26124800,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377848,Y6KX0004.4,26124801,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377855,Y6KX0004.5,26124802,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377862,Y6KX0004.6,26124803,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8990800030647,Y6KX0003.3,26124804,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT WITH SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT WITH SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,120000,132000,2184,B23,78000
8990800030654,Y6KX0003.4,26124805,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT WITH SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT WITH SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,120000,132000,2184,B23,78000
8990800030661,Y6KX0003.5,26124806,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT WITH SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT WITH SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,120000,132000,2184,B23,78000
8990800030678,Y6KX0003.6,26124807,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI IDN REP.23 MATT WITH SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI IDN REP.23 MATT WITH SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,120000,132000,2184,B23,78000
8990800032269,Y6KX0005.3,26124808,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REP.23 W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REP.23 W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8990800032276,Y6KX0005.4,26124809,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REP.23 W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REP.23 W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8990800032283,Y6KX0005.5,26124810,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REP.23 W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REP.23 W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8990800032290,Y6KX0005.6,26124811,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REP.23 W/O SPONSOR／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REP.23 W/O SPONSOR<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネイト<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon． fiberglass． aramidic)<br />・Polystyrene：polystyrene in four sizes(S． M． L． XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx． Weight：1400 gr ±50 in size M<br />・Nr．shell：3<br />・Nr．polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8051811408884,YSNZ0013.2,26140997,3002,KYT ケイワイティ,NZ RACE CARBON GLOSSY［カーボングロス］ヘルメット,【カラー】<br />カーボングロス<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,70000,77000,2184,B23,45500
8051811408938,YSNZ0013.7,26140998,3002,KYT ケイワイティ,NZ RACE CARBON GLOSSY［カーボングロス］ヘルメット,【カラー】<br />カーボングロス<br /><br />【材質】<br />ファイバー<br /><br />【仕様：SPEC】<br />Commercial name：KYT NZ-RACE<br />Description：FULL FACE PROTECTIVE HELMET<br />Material<br />Shell：TRI-FIBER COMPOSITE IN 2 SIZE (M and L)<br />EPS：INTERNAL POLYSTYRENE IN 3 DIFFERENT SIZE (S. M and L)<br />Visor：ANTI SCRATCH PROTECTIVE VISOR<br />Retention System：Double D-RING. NYLON CHINSTRAP<br />Spare Parts：NOSE GUARD. AIR CHIN CURTAIN<br />Weight (approx.)：gr 1350 &plusmn; 50 (gr 1300 &plusmn; 50 Carbon sight version) - Shell M<br />Nr. of shells：2<br />Nr. of POLYSTIRENE：3<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />(サイズ：S／M／L／XLのみ)<br /><br /><br />,70000,77000,2184,B23,45500
8020838364060,YAKX0VT2,26140999,3166,KYT ケイワイティ,RACING TEAR-OFF KIT KX-1 RACE GP,5PCS<br />,4000,4400,2184,B23,2600
8020838377893,Y6KX0006.3,26150388,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REPL.2024／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REPL.2024<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネート<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon，fiberglass，aramidic)<br />・Polystyrene：polystyrene in four sizes(S，M，L，XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx. Weight:：1400 gr &plusmn;50 in size M<br />・Nr. shell：3<br />・Nr. polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377909,Y6KX0006.4,26150389,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REPL.2024／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REPL.2024<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネート<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon，fiberglass，aramidic)<br />・Polystyrene：polystyrene in four sizes(S，M，L，XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx. Weight:：1400 gr &plusmn;50 in size M<br />・Nr. shell：3<br />・Nr. polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377916,Y6KX0006.5,26150390,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REPL.2024／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REPL.2024<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネート<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon，fiberglass，aramidic)<br />・Polystyrene：polystyrene in four sizes(S，M，L，XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx. Weight:：1400 gr &plusmn;50 in size M<br />・Nr. shell：3<br />・Nr. polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
8020838377923,Y6KX0006.6,26150391,3002,KYT ケイワイティ,KX-1 RACE GP BASTIANINI REPL.2024／E06-FIM ヘルメット,【カラー】<br />BASTIANINI REPL.2024<br /><br />【材質】<br />シェル：TRICOMPOSITEファイバー<br />バイザー：ポリカーボネート<br /><br />【規格】<br />ECE 22-06 FIM<br /><br />【仕様：SPEC】<br />・Homologations：ECE 22-06 FIM<br />・Commercial Name：KYT KX-1 RACE GP<br />・Description：Full face helmet<br />・Materials shell：tricomposite(carbon，fiberglass，aramidic)<br />・Polystyrene：polystyrene in four sizes(S，M，L，XL)<br />・Visor：anti-scratch with uv 380 ray filters<br />・Antifog System：pinlock max vision 120(別売りオプション)<br />・Retention System：dd ring<br />・Approx. Weight:：1400 gr &plusmn;50 in size M<br />・Nr. shell：3<br />・Nr. polystyrene：4<br /><br />【PSマークの種類】SG<br />【届け出事業者名】株式会社CORDA・MOTO<br />【登録検査機関名称】一般財団法人製品安全協会<br />,110000,121000,2184,B23,71500
